year,month,day,extended,State,City,latitude,longitude,specificity,vicinity,criteria_1,criteria_2,criteria_3,doubt_terrorism,multiple,success,suicide,Attack Type,Attack Name,Target Type,Target Name,Group Name,guncertain1,Weapon Type,Weapon Name,property,Hostage/Kidnapped,Property Value,Fatalities,Offender Fatalities,Wounded,Date
2015,6,29,0,Lower Shebelle,Lafoole,2.099684,45.15723,1.0,0,1,1,0,1,0,1,0,9,Unknown,4,Military,Al-Shabaab,0.0,13,Unknown,-9,0.0,216666.66666666666,0.0,0.0,2.765963511972634,2015-06-29
2015,7,1,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,3.0,0.0,0.0,2015-07-01
2015,7,1,0,Lower Shebelle,Afgoye,2.14383,45.118061,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2015-07-01
2015,7,3,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,0.0,5,Firearms,-9,0.0,216666.66666666666,0.0,0.0,1.0,2015-07-03
2015,7,3,0,Lower Shebelle,Afgoye,2.14383,45.118061,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,1.0,0.0,0.0,2015-07-03
2015,7,5,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,1.0,2015-07-05
2015,7,5,0,Lower Juba,Kismayo,-0.357847,42.546652,1.0,1,1,1,0,1,0,1,0,9,Unknown,4,Military,Al-Shabaab,0.0,13,Unknown,0,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2015-07-05
2015,7,6,0,Hiiraan,Jalalaqsi,3.381585,45.59839,1.0,1,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2015-07-06
2015,7,7,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,2.0,0.0,2.0,2015-07-07
2015,7,8,0,Lower Shebelle,Afgoye,2.14383,45.118061,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2015-07-08
2015,7,8,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,0.0,2015-07-08
2015,7,9,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2015-07-09
2015,7,10,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,1,1,1,3,Bombing/Explosion,1,Business,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,8.0,2.0,8.0,2015-07-10
2015,7,10,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,1,1,1,3,Bombing/Explosion,1,Business,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,8.0,2.0,8.0,2015-07-10
2015,7,10,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,0.0,0.0,0.0,2015-07-10
2015,7,11,0,Bay,Baydhabo,3.115641,43.646581,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,0.0,0.0,1.0,2015-07-11
2015,7,11,0,Lower Shebelle,Merca,1.716342,44.768691,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,2.0,0.0,2.0,2015-07-11
2015,7,12,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,1,0.0,216666.66666666666,3.0,0.0,0.0,2015-07-12
2015,7,13,0,Middle Shebelle,Raga Ceel,2.657589,46.009415,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,32.0,25.0,4.0,2015-07-13
2015,7,13,0,Lower Juba,Kismayo,-0.357847,42.546652,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,8.0,0.0,0.0,2015-07-13
2015,7,14,0,Bakool,Bakool district,3.838529,43.595717,3.0,0,1,1,0,1,0,0,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,10.0,10.0,3.0,2015-07-14
2015,7,14,0,Bay,Kulmis,3.110581,43.65741,2.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,6.0,4.0,0.0,2015-07-14
2015,7,15,0,Gedo,Ceel Cadde,3.03626,41.867161,1.0,1,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2015-07-15
2015,7,19,0,Bay,Dinsor district,2.407686,42.97077,3.0,0,1,1,0,1,0,1,1,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,7.0,1.0,0.0,2015-07-19
2015,7,19,0,Galguduud,Galgaduud district,5.197417,46.819042,3.0,0,1,1,0,1,0,1,0,9,Unknown,4,Military,Ahlu-sunah Wal-jamea (Somalia),0.0,13,Unknown,0,0.0,216666.66666666666,2.0,0.0,0.0,2015-07-19
2015,7,19,0,Galguduud,Galgaduud district,5.185013,46.825284,3.0,0,1,1,0,1,0,1,1,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,2.9603626943005183,1.0,2.765963511972634,2015-07-19
2015,7,20,0,Bay,Baydhabo,3.115641,43.646581,1.0,0,1,1,1,0,0,0,0,3,Bombing/Explosion,20,Unknown,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,0.0,2015-07-20
2015,7,21,0,Lower Shebelle,Merca,1.716342,44.768691,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,0.0,2015-07-21
2015,7,21,0,Gedo,Bardere,2.349308,42.280336,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,36.0,0.7280546420440172,37.0,2015-07-21
2015,7,22,0,Gedo,Bardere,2.349308,42.280336,1.0,0,1,1,1,0,0,1,0,1,Assassination,14,Private Citizens & Property,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2015-07-22
2015,7,24,0,Bay,Dinsor district,2.407686,42.97077,3.0,1,1,1,0,1,0,1,0,9,Unknown,4,Military,Al-Shabaab,0.0,13,Unknown,0,0.0,216666.66666666666,17.0,0.0,2.765963511972634,2015-07-24
2015,7,25,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2015-07-25
2015,7,25,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,2,Government (General),Al-Shabaab,0.0,5,Firearms,1,0.0,216666.66666666666,4.0,0.0,0.0,2015-07-25
2015,7,25,0,Hiiraan,Moqokori,4.061697,46.134362,1.0,0,1,1,0,1,0,1,0,9,Unknown,4,Military,Al-Shabaab,0.0,13,Unknown,0,0.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2015-07-25
2015,7,26,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,1,3,Bombing/Explosion,7,Government (Diplomatic),Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,18.0,1.0,41.0,2015-07-26
2015,7,27,0,Gedo,Gedo,3.507769,42.235626,2.0,0,1,1,0,1,0,1,0,9,Unknown,4,Military,Al-Shabaab,0.0,13,Unknown,0,0.0,216666.66666666666,10.0,0.7280546420440172,0.0,2015-07-27
2015,6,30,0,Lower Shebelle,Afgoye,2.14383,45.118061,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2015-06-30
2015,7,31,0,Hiiraan,Beledweyne,4.73538,45.202402,1.0,0,1,1,0,1,0,1,0,9,Unknown,4,Military,Al-Shabaab,0.0,13,Unknown,0,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2015-07-31
2015,7,31,1,Galguduud,Dhusamareb,5.537022,46.389051,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,Ahlu-sunah Wal-jamea (Somalia),0.0,13,Unknown,0,1.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2015-07-31
2015,7,31,0,Lower Shebelle,Merca,1.716342,44.768691,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,0.0,2015-07-31
2015,8,1,1,Galguduud,Dhusamareb,5.537022,46.389051,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,Ahlu-sunah Wal-jamea (Somalia),0.0,13,Unknown,0,1.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2015-08-01
2015,8,2,1,Galguduud,Dhusamareb,5.537022,46.389051,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,Ahlu-sunah Wal-jamea (Somalia),0.0,13,Unknown,0,1.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2015-08-02
2015,8,2,0,Galguduud,Warxoolo,5.540114,46.397167,2.0,0,1,1,0,1,0,1,0,9,Unknown,4,Military,Al-Shabaab,0.0,13,Unknown,0,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2015-08-02
2015,8,3,0,Gedo,Bardere,2.349308,42.280336,1.0,0,1,1,1,0,0,0,0,3,Bombing/Explosion,20,Unknown,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,0.0,2015-08-03
2015,8,3,0,Lower Shebelle,Janale,1.808302,44.695142,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,3.0,0.0,0.0,2015-08-03
2015,8,3,0,Hiiraan,Moqokori,4.061697,46.134362,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,10.0,10.0,0.0,2015-08-03
2015,8,4,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,3,Police,Al-Shabaab,1.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2015-08-04
2015,8,4,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,7,Government (Diplomatic),Al-Shabaab,1.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2015-08-04
2015,8,7,0,Hiiraan,Kamqor,4.211268,45.562062,2.0,0,1,1,1,0,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,-9,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2015-08-07
2015,8,10,0,Hiiraan,Beledweyne,4.73538,45.202402,1.0,0,1,1,1,0,0,0,0,2,Armed Assault,3,Police,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,1.0,0.0,2015-08-10
2015,8,10,0,Hiiraan,Beledweyne,4.73538,45.202402,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2015-08-10
2015,8,9,0,Bay,Dinsor district,2.403678,42.9786,3.0,0,1,1,0,1,0,0,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,10.0,10.0,2.765963511972634,2015-08-09
2015,8,10,0,Hiiraan,Halgan,4.210529,45.560488,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,4,Military,Unknown,0.0,6,Explosives,-9,0.0,216666.66666666666,1.0,0.0,4.0,2015-08-10
2015,8,8,0,Lower Shebelle,Merca,1.716342,44.768691,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2015-08-08
2015,8,11,0,Lower Shebelle,Afgoye,2.14383,45.118061,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,2.0,0.7280546420440172,3.0,2015-08-11
2015,8,8,0,Unknown,Unknown,0.0,0.0,5.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2015-08-08
2015,8,11,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,8,Educational Institution,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,2.0,2015-08-11
2015,8,11,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,3,Police,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,5.0,2015-08-11
2015,8,15,0,Hiiraan,Beledweyne,4.73538,45.202402,1.0,1,1,1,0,1,0,1,0,9,Unknown,4,Military,Al-Shabaab,0.0,13,Unknown,0,0.0,216666.66666666666,25.0,25.0,40.0,2015-08-15
2015,8,15,0,Bakool,Buur Dhuxunle,4.05339,43.243996,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,5.0,5.0,2.765963511972634,2015-08-15
2015,8,18,0,Galguduud,Ceel Buur,4.684885,46.622805,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,9.0,4.0,24.0,2015-08-18
2015,8,21,0,Gedo,Giriley,4.103978,42.123355,2.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,1,0.0,216666.66666666666,1.0,0.0,2.765963511972634,2015-08-21
2015,8,22,0,Lower Juba,Kismayo,-0.357847,42.546652,1.0,0,1,1,0,1,0,1,1,3,Bombing/Explosion,4,Military,Al-Shabaab,1.0,6,Explosives,-9,0.0,216666.66666666666,27.0,2.0,30.0,2015-08-22
2015,8,22,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,1,3,Bombing/Explosion,1,Business,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,6.0,1.0,7.0,2015-08-22
2015,8,23,0,Lower Shebelle,Mareerey,2.135089,45.056832,1.0,0,1,1,1,0,1,1,0,5,Hostage Taking (Barricade Incident),14,Private Citizens & Property,Al-Shabaab,0.0,5,Firearms,0,1.0,216666.66666666666,0.0,0.0,0.0,2015-08-23
2015,8,23,0,Lower Shebelle,Sabiid,2.130017,45.037508,1.0,0,1,1,1,0,1,1,0,5,Hostage Taking (Barricade Incident),14,Private Citizens & Property,Al-Shabaab,0.0,5,Firearms,0,1.0,216666.66666666666,0.0,0.0,0.0,2015-08-23
2015,8,23,0,Lower Shebelle,Anole,1.639161,44.526449,1.0,0,1,1,1,0,1,1,0,5,Hostage Taking (Barricade Incident),14,Private Citizens & Property,Al-Shabaab,0.0,5,Firearms,0,1.0,216666.66666666666,0.0,0.0,0.0,2015-08-23
2015,8,25,0,Bay,Burhakaba,2.798167,44.078561,1.0,1,1,1,0,1,0,0,0,9,Unknown,4,Military,Al-Shabaab,0.0,13,Unknown,0,0.0,216666.66666666666,7.0,7.0,2.765963511972634,2015-08-25
2015,8,26,0,Gedo,Tuulo Barwaqo,3.516944,42.233889,1.0,1,1,1,1,0,0,1,0,2,Armed Assault,2,Government (General),Al-Shabaab,0.0,5,Firearms,-9,0.0,216666.66666666666,43.0,32.0,16.0,2015-08-26
2015,8,26,0,Gedo,Libaaxlow,3.89229,41.96295,2.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2015-08-26
2015,8,26,0,Bay,Baidoa,3.115641,43.646581,1.0,1,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,0.0,2015-08-26
2015,8,28,0,Bakool,Hudur,4.120602,43.890526,1.0,0,1,1,0,1,0,0,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,10.0,10.0,2.765963511972634,2015-08-28
2015,8,29,0,Lower Shebelle,Merca,1.716342,44.768691,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Unknown,0.0,6,Explosives,-9,0.0,216666.66666666666,0.0,0.0,0.0,2015-08-29
2015,8,30,0,Nugaal,Garoowe,8.403307,48.488015,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,-9,0.0,216666.66666666666,1.0,0.0,3.0,2015-08-30
2015,8,31,0,Hiiraan,Halgan,4.210529,45.560488,1.0,0,1,1,1,0,0,0,0,3,Bombing/Explosion,20,Unknown,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,0.0,2015-08-31
2015,9,1,1,Lower Shebelle,Janale,1.808302,44.695142,1.0,0,1,1,0,1,1,1,1,6,Hostage Taking (Kidnapping),4,Military,Al-Shabaab,0.0,6,Explosives,1,1.0,216666.66666666666,97.0,46.0,2.765963511972634,2015-09-01
2015,9,1,0,Lower Shebelle,Qoryoley,1.789637,44.529977,1.0,0,1,1,1,0,1,1,0,3,Bombing/Explosion,19,Transportation,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,0.0,2015-09-01
2015,9,1,0,Lower Shebelle,Janale,1.808302,44.695142,1.0,0,1,1,1,0,1,1,0,3,Bombing/Explosion,19,Transportation,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,0.0,2015-09-01
2015,9,1,0,Galguduud,Ceel Buur,4.684885,46.622805,1.0,1,1,1,0,1,0,0,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,10.0,10.0,0.0,2015-09-01
2015,9,5,0,Lower Shebelle,Janale,1.808302,44.695142,1.0,0,1,1,1,0,0,1,1,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,3.0,1.0,1.0,2015-09-05
2015,9,4,0,Gedo,Fafahdun,2.204822,41.619649,1.0,0,1,1,0,1,0,0,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,36.0,36.0,2.765963511972634,2015-09-04
2015,9,5,0,Lower Shebelle,Merca,1.716342,44.768691,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,1.0,0.0,4.0,2015-09-05
2015,9,5,0,Gedo,Takar,3.48277,42.1745,2.0,0,1,1,0,1,0,1,0,9,Unknown,4,Military,Al-Shabaab,0.0,13,Unknown,0,0.0,216666.66666666666,10.0,5.0,2.765963511972634,2015-09-05
2015,9,7,0,Hiiraan,Bulobarde,3.853247,45.565232,1.0,1,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,0.0,2015-09-07
2015,9,8,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,10,Journalists & Media,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2015-09-08
2015,9,8,0,Lower Shebelle,Qoryoley,1.789637,44.529977,1.0,0,1,1,0,1,0,1,0,6,Hostage Taking (Kidnapping),4,Military,Al-Shabaab,0.0,5,Firearms,0,1.0,216666.66666666666,19.0,15.0,4.0,2015-09-08
2015,9,8,0,Galguduud,Guriceel,5.308011,45.880358,1.0,0,1,1,1,0,0,1,0,9,Unknown,2,Government (General),Ahlu-sunah Wal-jamea (Somalia),0.0,13,Unknown,0,0.0,216666.66666666666,8.0,0.0,0.0,2015-09-08
2015,9,8,0,Banaadir,Kahda,2.038774,45.241971,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Unknown,0.0,6,Explosives,-9,0.0,216666.66666666666,0.0,0.0,0.0,2015-09-08
2015,9,9,1,Middle Shebelle,Yiblane,3.204336,45.347364,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Al-Shabaab,0.0,9,Melee,0,1.0,216666.66666666666,3.0,0.0,0.0,2015-09-09
2015,9,11,0,Bay,Leego,2.71581,44.511845,1.0,0,1,1,0,1,1,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,0.0,0.0,0.0,2015-09-11
2015,9,11,0,Bay,Leego,2.71581,44.511845,1.0,0,1,1,0,1,1,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,0.0,0.0,0.0,2015-09-11
2015,9,13,0,Middle Shebelle,Yiblane,3.202662,45.347978,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Al-Shabaab,0.0,9,Melee,1,1.0,216666.66666666666,3.0,0.0,0.0,2015-09-13
2015,9,14,0,Bay,Goof Gaduud,3.312293,43.472128,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2015-09-14
2015,9,14,0,Bay,Leego,2.71581,44.511845,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,0.0,2015-09-14
2015,9,15,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,1.0,0.0,2.765963511972634,2015-09-15
2015,9,15,0,Gedo,Bardere,2.349308,42.280336,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,20,Unknown,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,1.0,0.0,0.0,2015-09-15
2015,9,16,0,Hiiraan,Beledweyne,4.73538,45.202402,1.0,1,1,1,1,0,0,1,0,2,Armed Assault,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,6.0,6.0,2.0,2015-09-16
2015,9,16,0,Lower Juba,Kismayo,-0.357847,42.546652,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,0.0,2015-09-16
2015,9,17,0,Lower Juba,Kismayo,-0.357847,42.546652,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,3.0,0.0,7.0,2015-09-17
2015,9,18,0,Lower Shebelle,Yaaq Bari Weyne,2.666984,44.693763,1.0,0,1,1,0,1,1,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,7.0,3.0,3.0,2015-09-18
2015,9,19,0,Gedo,Likori,3.216605,42.015939,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,3.0,3.0,0.0,2015-09-19
2015,9,19,0,Gedo,Tarako,2.216736,41.723458,2.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,2.0,2.0,0.0,2015-09-19
2015,9,18,0,Lower Shebelle,Yaaq Bari Weyne,2.666984,44.693763,1.0,0,1,1,0,1,1,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,6.0,3.0,2.0,2015-09-18
2015,9,21,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,1,3,Bombing/Explosion,2,Government (General),Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,12.0,1.0,20.0,2015-09-21
2015,9,21,1,Lower Juba,Dhobley,0.412115,41.008111,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),12,NGO,Al-Shabaab,0.0,13,Unknown,0,1.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2015-09-21
2015,9,22,0,Hiiraan,Beledweyne,4.73538,45.202402,1.0,1,1,1,0,1,1,0,0,9,Unknown,4,Military,Al-Shabaab,0.0,13,Unknown,0,0.0,216666.66666666666,10.0,10.0,2.765963511972634,2015-09-22
2015,9,22,0,Hiiraan,Beledweyne,4.73538,45.202402,1.0,1,1,1,0,1,1,0,0,9,Unknown,4,Military,Al-Shabaab,0.0,13,Unknown,0,0.0,216666.66666666666,10.0,10.0,2.765963511972634,2015-09-22
2015,9,25,0,Gedo,Dhamaso,3.153289,41.335325,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,-9,0.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2015-09-25
2015,9,26,0,Lower Juba,Kismayo,-0.357847,42.546652,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,1,Business,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,4.0,0.0,10.0,2015-09-26
2015,9,29,0,Lower Shebelle,Merca,1.716342,44.768691,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,1.0,6,Explosives,-9,0.0,216666.66666666666,2.0,0.0,0.0,2015-09-29
2015,9,29,0,Gedo,Ceel Cadde,3.03626,41.867161,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,1.0,2015-09-29
